word	sentid	corpuspos	markers	list_len	prompt_len	wlen	surp	hs	dHs
and	75	36	2	10	1	3	21.685447692871094	0.1513632982969284	6.735407903790474
the	75	37	2	10	1	3	2.907926321029663	8.26805591583252	-8.116692617535591
other	75	38	2	10	1	5	7.650578498840332	10.354801177978516	-2.086745262145996
:	75	39	2	10	1	1	8.714235305786133	9.783470153808594	0.5713310241699219
research	75	40	3	10	1	8	13.053045272827148	7.215299129486084	2.5681710243225098
,	75	41	3	10	1	1	3.3090133666992188	6.894725322723389	0.3205738067626953
football	75	42	3	10	1	8	9.43616008758545	9.873498916625977	-2.978773593902588
,	75	43	3	10	1	1	0.5237265825271606	2.203702688217163	7.6697962284088135
lumber	75	44	3	10	1	6	13.406327247619629	8.206941604614258	-6.003238916397095
,	75	45	3	10	1	1	0.5431389808654785	1.9151057004928589	6.291835904121399
beauty	75	46	3	10	1	6	12.071013450622559	8.194811820983887	-6.279706120491028
,	75	47	3	10	1	1	0.6565945148468018	1.7236346006393433	6.4711772203445435
resort	75	48	3	10	1	6	20.391321182250977	8.059346199035645	-6.335711598396301
,	75	49	3	10	1	1	0.8728220462799072	4.379586219787598	3.679759979248047
village	75	50	3	10	1	7	14.790614128112793	9.150911331176758	-4.77132511138916
,	75	51	3	10	1	1	0.6953755021095276	4.158441543579102	4.992469787597656
autumn	75	52	3	10	1	6	15.30322265625	9.335186958312988	-5.176745414733887
,	75	53	3	10	1	1	1.0074796676635742	5.006045341491699	4.329141616821289
merit	75	54	3	10	1	5	17.27818489074707	9.198135375976562	-4.192090034484863
,	75	55	3	10	1	1	0.3527066111564636	1.6194615364074707	7.578673839569092
rival	75	56	3	10	1	5	20.362018585205078	8.584542274475098	-6.965080738067627
,	75	57	3	10	1	1	1.4811005592346191	7.0113019943237305	1.5732402801513672
shipping	75	58	3	10	1	8	14.350414276123047	9.505597114562988	-2.494295120239258
.	75	59	3	10	1	1	7.540737628936768	2.3559377193450928	7.1496593952178955
before	76	0	0	10	1	6	12.175455093383789	5.69603967666626	0.0
the	76	1	0	10	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	76	2	0	10	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	76	3	0	10	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	76	4	0	10	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	76	5	0	10	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	76	6	0	10	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	76	7	0	10	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	76	8	0	10	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	76	9	0	10	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	76	10	0	10	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	76	11	0	10	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	76	12	0	10	1	1	2.9660699367523193	5.6596903800964355	-0.8162574768066406
one	76	13	0	10	1	3	27.016033172607422	0.22724972665309906	5.4324406534433365
was	76	14	0	10	1	3	6.645135879516602	7.659034729003906	-7.431785002350807
:	76	15	0	10	1	1	7.532892227172852	7.843733787536621	-0.18469905853271484
county	76	16	1	10	1	6	18.608760833740234	4.381020545959473	3.4627132415771484
,	76	17	1	10	1	1	3.638561725616455	8.662545204162598	-4.281524658203125
muscle	76	18	1	10	1	6	18.06278419494629	7.061984539031982	1.6005606651306152
,	76	19	1	10	1	1	1.1659189462661743	5.302062034606934	1.7599225044250488
vapor	76	20	1	10	1	5	17.062335968017578	8.747661590576172	-3.4455995559692383
,	76	21	1	10	1	1	0.33299684524536133	1.9520553350448608	6.795606255531311
shepherd	76	22	1	10	1	8	17.346513748168945	8.556419372558594	-6.604364037513733
,	76	23	1	10	1	1	0.22955332696437836	1.24507474899292	7.311344623565674
sickness	76	24	1	10	1	8	13.49759578704834	6.564858913421631	-5.319784164428711
,	76	25	1	10	1	1	0.2799498736858368	1.2435457706451416	5.321313142776489
herald	76	26	1	10	1	6	16.888071060180664	6.830223083496094	-5.586677312850952
,	76	27	1	10	1	1	0.7332845330238342	3.989210844039917	2.8410122394561768
value	76	28	1	10	1	5	12.580106735229492	8.447736740112305	-4.458525896072388
,	76	29	1	10	1	1	0.41202616691589355	2.0753300189971924	6.372406721115112
mission	76	30	1	10	1	7	12.761083602905273	8.487178802490234	-6.411848783493042
,	76	31	1	10	1	1	0.5420588850975037	3.1577308177948	5.329447984695435
finger	76	32	1	10	1	6	16.585201263427734	8.313328742980957	-5.155597925186157
,	76	33	1	10	1	1	0.8936826586723328	4.761270523071289	3.552058219909668
building	76	34	1	10	1	8	14.937849044799805	8.653535842895508	-3.8922653198242188
.	76	35	1	10	1	1	6.956764221191406	2.4600472450256348	6.193488597869873
and	76	36	2	10	1	3	21.903419494628906	0.13065460324287415	2.3293926417827606
the	76	37	2	10	1	3	3.01503324508667	8.186222076416016	-8.055567473173141
other	76	38	2	10	1	5	6.612632751464844	10.360116958618164	-2.1738948822021484
:	76	39	2	10	1	1	9.494743347167969	9.266281127929688	1.0938358306884766
muscle	76	40	3	10	1	6	16.4277400970459	6.589894771575928	2.6763863563537598
,	76	41	3	10	1	1	2.9912362098693848	7.591241836547852	-1.0013470649719238
building	76	42	3	10	1	8	13.2109956741333	9.398706436157227	-1.807464599609375
,	76	43	3	10	1	1	0.8897503018379211	3.9524574279785156	5.446249008178711
vapor	76	44	3	10	1	5	14.714041709899902	8.652514457702637	-4.700057029724121
,	76	45	3	10	1	1	0.8737481236457825	4.423943519592285	4.228570938110352
sickness	76	46	3	10	1	8	13.031087875366211	8.24448013305664	-3.8205366134643555
,	76	47	3	10	1	1	0.35584452748298645	1.4630992412567139	6.781380891799927
finger	76	48	3	10	1	6	15.499879837036133	7.70729923248291	-6.244199991226196
,	76	49	3	10	1	1	1.0235607624053955	5.039252758026123	2.668046474456787
mission	76	50	3	10	1	7	15.156980514526367	8.192647933959961	-3.153395175933838
,	76	51	3	10	1	1	0.4850739538669586	2.9123475551605225	5.2803003787994385
value	76	52	3	10	1	5	13.469263076782227	8.621810913085938	-5.709463357925415
,	76	53	3	10	1	1	0.8767778873443604	3.6024253368377686	5.019385576248169
herald	76	54	3	10	1	6	17.066574096679688	9.162312507629395	-5.559887170791626
,	76	55	3	10	1	1	1.3211450576782227	5.9106550216674805	3.251657485961914
shepherd	76	56	3	10	1	8	18.088926315307617	9.459196090698242	-3.5485410690307617
,	76	57	3	10	1	1	0.4360571503639221	2.344666004180908	7.114530086517334
county	76	58	3	10	1	6	17.02338218688965	7.881386756896973	-5.5367207527160645
.	76	59	3	10	1	1	6.05137825012207	6.128162384033203	1.7532243728637695
before	77	0	0	10	1	6	12.175455093383789	5.69603967666626	0.0
the	77	1	0	10	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	77	2	0	10	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	77	3	0	10	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	77	4	0	10	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	77	5	0	10	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	77	6	0	10	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	77	7	0	10	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	77	8	0	10	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	77	9	0	10	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	77	10	0	10	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	77	11	0	10	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	77	12	0	10	1	1	2.9660699367523193	5.6596903800964355	-0.8162574768066406
one	77	13	0	10	1	3	27.016033172607422	0.22724972665309906	5.4324406534433365
was	77	14	0	10	1	3	6.645135879516602	7.659034729003906	-7.431785002350807
:	77	15	0	10	1	1	7.532892227172852	7.843733787536621	-0.18469905853271484
iron	77	16	1	10	1	4	14.45299243927002	4.381020545959473	3.4627132415771484
,	77	17	1	10	1	1	4.713886260986328	4.283715724945068	0.0973048210144043
onion	77	18	1	10	1	5	13.355047225952148	8.327954292297363	-4.044238567352295
,	77	19	1	10	1	1	0.37797144055366516	2.009756326675415	6.318197965621948
opera	77	20	1	10	1	5	13.31500244140625	8.43075942993164	-6.421003103256226
,	77	21	1	10	1	1	0.315955251455307	1.7634440660476685	6.667315363883972
attack	77	22	1	10	1	6	15.33160400390625	8.23987865447998	-6.476434588432312
,	77	23	1	10	1	1	0.505016565322876	2.633537530899048	5.606341123580933
prison	77	24	1	10	1	6	13.94864559173584	8.231337547302246	-5.597800016403198
,	77	25	1	10	1	1	0.3579463064670563	2.025026321411133	6.206311225891113
butter	77	26	1	10	1	6	10.42967414855957	8.872870445251465	-6.847844123840332
,	77	27	1	10	1	1	0.3261251151561737	1.6065623760223389	7.266308069229126
interest	77	28	1	10	1	8	17.378360748291016	8.727191925048828	-7.120629549026489
,	77	29	1	10	1	1	0.41836389899253845	2.250997543334961	6.476194381713867
colonel	77	30	1	10	1	7	16.066003799438477	8.7284517288208	-6.47745418548584
,	77	31	1	10	1	1	0.7276465892791748	2.7241134643554688	6.004338264465332
commerce	77	32	1	10	1	8	10.41732120513916	8.540658950805664	-5.816545486450195
,	77	33	1	10	1	1	0.26980170607566833	1.2524868249893188	7.288172125816345
beggar	77	34	1	10	1	6	15.358642578125	8.948429107666016	-7.695942282676697
.	77	35	1	10	1	1	7.175784111022949	2.0234291553497314	6.924999952316284
and	77	36	2	10	1	3	19.590267181396484	0.2027544230222702	1.8206747323274612
the	77	37	2	10	1	3	3.463200092315674	8.18274211883545	-7.979987695813179
other	77	38	2	10	1	5	7.258439540863037	10.249673843383789	-2.06693172454834
:	77	39	2	10	1	1	9.750783920288086	9.063817977905273	1.1858558654785156
prison	77	40	3	10	1	6	14.584917068481445	6.957516193389893	2.106301784515381
,	77	41	3	10	1	1	2.364938497543335	7.1078715324401855	-0.15035533905029297
commerce	77	42	3	10	1	8	11.7764310836792	8.596440315246582	-1.4885687828063965
,	77	43	3	10	1	1	0.716844379901886	3.058319568634033	5.538120746612549
attack	77	44	3	10	1	6	15.864432334899902	8.966663360595703	-5.90834379196167
,	77	45	3	10	1	1	0.5844385623931885	2.467357873916626	6.499305486679077
butter	77	46	3	10	1	6	12.450451850891113	9.467585563659668	-7.000227689743042
,	77	47	3	10	1	1	0.3452930152416229	1.6038564443588257	7.863729119300842
colonel	77	48	3	10	1	7	15.209816932678223	8.689831733703613	-7.085975289344788
,	77	49	3	10	1	1	0.9191749691963196	3.150294065475464	5.539537668228149
onion	77	50	3	10	1	5	11.36395263671875	8.487737655639648	-5.337443590164185
,	77	51	3	10	1	1	0.3230000436306	1.686785340309143	6.800952315330505
beggar	77	52	3	10	1	6	14.185440063476562	8.467632293701172	-6.780846953392029
,	77	53	3	10	1	1	0.43519651889801025	2.4820926189422607	5.985539674758911
opera	77	54	3	10	1	5	13.096763610839844	8.440791130065918	-5.958698511123657
,	77	55	3	10	1	1	0.36019498109817505	1.8280826807022095	6.6127084493637085
interest	77	56	3	10	1	8	13.84791088104248	8.949899673461914	-7.121816992759705
,	77	57	3	10	1	1	0.5216183066368103	2.517909288406372	6.431990385055542
iron	77	58	3	10	1	4	11.608407974243164	8.609943389892578	-6.092034101486206
.	77	59	3	10	1	1	8.415512084960938	3.1975669860839844	5.412376403808594
before	78	0	0	10	1	6	12.175455093383789	5.69603967666626	0.0
the	78	1	0	10	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	78	2	0	10	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	78	3	0	10	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	78	4	0	10	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	78	5	0	10	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	78	6	0	10	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	78	7	0	10	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	78	8	0	10	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	78	9	0	10	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	78	10	0	10	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	78	11	0	10	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	78	12	0	10	1	1	2.9660699367523193	5.6596903800964355	-0.8162574768066406
one	78	13	0	10	1	3	27.016033172607422	0.22724972665309906	5.4324406534433365
was	78	14	0	10	1	3	6.645135879516602	7.659034729003906	-7.431785002350807
:	78	15	0	10	1	1	7.532892227172852	7.843733787536621	-0.18469905853271484
blanket	78	16	1	10	1	7	22.415369033813477	4.381020545959473	3.4627132415771484
,	78	17	1	10	1	1	3.3800559043884277	8.747769355773926	-4.366748809814453
marriage	78	18	1	10	1	8	15.272092819213867	8.511628150939941	0.23614120483398438
,	78	19	1	10	1	1	0.5671501159667969	2.5044796466827393	6.007148504257202
ticket	78	20	1	10	1	6	13.814400672912598	7.290079593658447	-4.785599946975708
,	78	21	1	10	1	1	1.4696550369262695	5.830650806427002	1.4594287872314453
baby	78	22	1	10	1	4	9.817553520202637	9.155333518981934	-3.3246827125549316
,	78	23	1	10	1	1	0.6705018281936646	3.400801420211792	5.754532098770142
treasure	78	24	1	10	1	8	12.656495094299316	8.293380737304688	-4.8925793170928955
,	78	25	1	10	1	1	0.35891193151474	1.9719634056091309	6.321417331695557
event	78	26	1	10	1	5	17.28127098083496	8.273618698120117	-6.301655292510986
,	78	27	1	10	1	1	0.8446170091629028	3.989879846572876	4.283738851547241
weakness	78	28	1	10	1	8	17.084827423095703	8.675089836120605	-4.6852099895477295
,	78	29	1	10	1	1	0.5096611976623535	1.9615890979766846	6.713500738143921
cottage	78	30	1	10	1	7	17.093971252441406	8.46257495880127	-6.500985860824585
,	78	31	1	10	1	1	1.185161828994751	6.263915538787842	2.1986594200134277
cotton	78	32	1	10	1	6	13.821633338928223	9.352347373962402	-3.0884318351745605
,	78	33	1	10	1	1	0.37904092669487	2.206524133682251	7.145823240280151
judgment	78	34	1	10	1	8	13.244378089904785	8.725607872009277	-6.519083738327026
.	78	35	1	10	1	1	6.148827075958252	3.573958396911621	5.151649475097656
and	78	36	2	10	1	3	19.335119247436523	0.3354801833629608	3.2384782135486603
the	78	37	2	10	1	3	3.5461299419403076	7.992547512054443	-7.6570673286914825
other	78	38	2	10	1	5	7.691625595092773	10.552958488464355	-2.560410976409912
:	78	39	2	10	1	1	9.841594696044922	9.452913284301758	1.1000452041625977
cotton	78	40	3	10	1	6	16.99806785583496	7.345249652862549	2.107663631439209
,	78	41	3	10	1	1	2.291200876235962	6.612068176269531	0.7331814765930176
weakness	78	42	3	10	1	8	19.86794090270996	8.768177032470703	-2.156108856201172
,	78	43	3	10	1	1	0.43610861897468567	1.7280343770980835	7.04014265537262
blanket	78	44	3	10	1	7	14.772563934326172	7.649000644683838	-5.920966267585754
,	78	45	3	10	1	1	0.707061231136322	4.2571702003479	3.3918304443359375
treasure	78	46	3	10	1	8	13.196337699890137	8.336627006530762	-4.079456806182861
,	78	47	3	10	1	1	0.25082939863204956	1.340624213218689	6.996002793312073
ticket	78	48	3	10	1	6	14.669346809387207	8.132735252380371	-6.792111039161682
,	78	49	3	10	1	1	1.3535934686660767	5.982127666473389	2.1506075859069824
cottage	78	50	3	10	1	7	14.061758041381836	9.959409713745117	-3.9772820472717285
,	78	51	3	10	1	1	1.1654952764511108	6.080485820770264	3.8789238929748535
baby	78	52	3	10	1	4	12.709429740905762	9.401190757751465	-3.320704936981201
,	78	53	3	10	1	1	0.5619454979896545	3.2255442142486572	6.175646543502808
event	78	54	3	10	1	5	18.17828941345215	8.9179048538208	-5.6923606395721436
,	78	55	3	10	1	1	0.7591805458068848	3.8213016986846924	5.096603155136108
marriage	78	56	3	10	1	8	10.430044174194336	9.32424545288086	-5.502943754196167
,	78	57	3	10	1	1	0.3807145655155182	1.7234437465667725	7.600801706314087
judgment	78	58	3	10	1	8	12.693404197692871	8.253263473510742	-6.52981972694397
.	78	59	3	10	1	1	6.967273712158203	2.0804946422576904	6.172768831253052
before	79	0	0	10	1	6	12.175455093383789	5.69603967666626	0.0
the	79	1	0	10	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	79	2	0	10	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	79	3	0	10	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	79	4	0	10	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	79	5	0	10	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	79	6	0	10	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	79	7	0	10	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	79	8	0	10	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	79	9	0	10	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	79	10	0	10	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	79	11	0	10	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	79	12	0	10	1	1	2.9660699367523193	5.6596903800964355	-0.8162574768066406
one	79	13	0	10	1	3	27.016033172607422	0.22724972665309906	5.4324406534433365
was	79	14	0	10	1	3	6.645135879516602	7.659034729003906	-7.431785002350807
:	79	15	0	10	1	1	7.532892227172852	7.843733787536621	-0.18469905853271484
summer	79	16	1	10	1	6	16.737640380859375	4.381020545959473	3.4627132415771484
,	79	17	1	10	1	1	3.605297088623047	8.168167114257812	-3.78714656829834
bottom	79	18	1	10	1	6	13.727044105529785	7.793594837188721	0.3745722770690918
,	79	19	1	10	1	1	1.7798796892166138	5.54398775100708	2.2496070861816406
meaning	79	20	1	10	1	7	13.039151191711426	8.38590145111084	-2.8419137001037598
,	79	21	1	10	1	1	3.072026491165161	6.104634761810303	2.281266689300537
campaign	79	22	1	10	1	8	17.14780616760254	7.3276262283325195	-1.2229914665222168
,	79	23	1	10	1	1	1.1128097772598267	4.890566349029541	2.4370598793029785
voyage	79	24	1	10	1	6	12.517146110534668	8.792651176452637	-3.9020848274230957
,	79	25	1	10	1	1	1.0330168008804321	4.566888809204102	4.225762367248535
cannon	79	26	1	10	1	6	16.093158721923828	9.172850608825684	-4.605961799621582
,	79	27	1	10	1	1	0.4948643743991852	2.917785882949829	6.2550647258758545
helmet	79	28	1	10	1	6	11.79833698272705	9.918381690979004	-7.000595808029175
,	79	29	1	10	1	1	0.4967764914035797	2.673971176147461	7.244410514831543
thunder	79	30	1	10	1	7	11.387375831604004	10.147749900817871	-7.47377872467041
,	79	31	1	10	1	1	0.4488520622253418	2.631610155105591	7.51613974571228
hatred	79	32	1	10	1	6	16.591699600219727	9.633946418762207	-7.002336263656616
,	79	33	1	10	1	1	0.5391886234283447	2.391449213027954	7.242497205734253
stanza	79	34	1	10	1	6	19.755477905273438	9.179328918457031	-6.787879705429077
.	79	35	1	10	1	1	6.497444152832031	4.600755214691162	4.578573703765869
and	79	36	2	10	1	3	21.010263442993164	0.3005073070526123	4.30024790763855
the	79	37	2	10	1	3	3.4206578731536865	8.372377395629883	-8.07187008857727
other	79	38	2	10	1	5	7.8371381759643555	10.38201904296875	-2.009641647338867
:	79	39	2	10	1	1	8.444552421569824	9.182564735412598	1.1994543075561523
summer	79	40	3	10	1	6	15.279241561889648	6.6640448570251465	2.518519878387451
,	79	41	3	10	1	1	3.977813243865967	8.753706932067871	-2.0896620750427246
stanza	79	42	3	10	1	6	14.615545272827148	8.995797157287598	-0.24209022521972656
,	79	43	3	10	1	1	3.0193638801574707	5.575226306915283	3.4205708503723145
campaign	79	44	3	10	1	8	14.530301094055176	9.21212100982666	-3.636894702911377
,	79	45	3	10	1	1	0.8175841569900513	4.158905506134033	5.053215503692627
cannon	79	46	3	10	1	6	16.121362686157227	8.75529670715332	-4.596391201019287
,	79	47	3	10	1	1	0.4000658690929413	2.63002347946167	6.12527322769165
helmet	79	48	3	10	1	6	10.298343658447266	9.62175464630127	-6.9917311668396
,	79	49	3	10	1	1	0.41589298844337463	2.3673019409179688	7.254452705383301
bottom	79	50	3	10	1	6	16.140869140625	9.7841796875	-7.416877746582031
,	79	51	3	10	1	1	0.9280825257301331	4.6875762939453125	5.0966033935546875
thunder	79	52	3	10	1	7	11.92196273803711	8.80352783203125	-4.1159515380859375
,	79	53	3	10	1	1	0.437191367149353	2.64717698097229	6.15635085105896
meaning	79	54	3	10	1	7	15.429265022277832	9.386101722717285	-6.738924741744995
,	79	55	3	10	1	1	1.5729995965957642	4.742443084716797	4.643658638000488
voyage	79	56	3	10	1	6	13.56812858581543	9.69485092163086	-4.9524078369140625
,	79	57	3	10	1	1	1.139410376548767	5.239903926849365	4.454946994781494
hatred	79	58	3	10	1	6	15.352283477783203	9.977202415466309	-4.737298488616943
.	79	59	3	10	1	1	5.657020092010498	2.459531545639038	7.5176708698272705
before	80	0	0	10	1	6	12.175455093383789	5.69603967666626	0.0
the	80	1	0	10	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	80	2	0	10	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	80	3	0	10	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	80	4	0	10	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	80	5	0	10	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	80	6	0	10	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	80	7	0	10	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	80	8	0	10	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	80	9	0	10	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	80	10	0	10	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	80	11	0	10	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	80	12	0	10	1	1	2.9660699367523193	5.6596903800964355	-0.8162574768066406
one	80	13	0	10	1	3	27.016033172607422	0.22724972665309906	5.4324406534433365
was	80	14	0	10	1	3	6.645135879516602	7.659034729003906	-7.431785002350807
:	80	15	0	10	1	1	7.532892227172852	7.843733787536621	-0.18469905853271484
effort	80	16	1	10	1	6	21.682540893554688	4.381020545959473	3.4627132415771484
,	80	17	1	10	1	1	3.3905231952667236	5.369873523712158	-0.9888529777526855
province	80	18	1	10	1	8	18.092655181884766	9.030046463012695	-3.660172939300537
,	80	19	1	10	1	1	1.3403754234313965	3.6512064933776855	5.37883996963501
parcel	80	20	1	10	1	6	16.465660095214844	8.288036346435547	-4.636829853057861
,	80	21	1	10	1	1	0.7676053643226624	2.714043140411377	5.57399320602417
temple	80	22	1	10	1	6	16.131528854370117	8.060138702392578	-5.346095561981201
,	80	23	1	10	1	1	0.9837476015090942	4.588184356689453	3.471954345703125
river	80	24	1	10	1	5	9.210907936096191	7.763786792755127	-3.175602436065674
,	80	25	1	10	1	1	0.8861048221588135	4.6064372062683105	3.1573495864868164
major	80	26	1	10	1	5	13.538296699523926	8.348849296569824	-3.7424120903015137
,	80	27	1	10	1	1	2.1980140209198	7.089641571044922	1.2592077255249023
meeting	80	28	1	10	1	7	13.696479797363281	6.997167110443115	0.09247446060180664
,	80	29	1	10	1	1	1.8550001382827759	6.225421905517578	0.7717452049255371
career	80	30	1	10	1	6	12.917940139770508	8.319968223571777	-2.094546318054199
,	80	31	1	10	1	1	1.3857932090759277	5.001993179321289	3.3179750442504883
bargain	80	32	1	10	1	7	19.435914993286133	8.715483665466309	-3.7134904861450195
,	80	33	1	10	1	1	0.9186213612556458	3.8734335899353027	4.842050075531006
chimney	80	34	1	10	1	7	18.114896774291992	8.884244918823242	-5.0108113288879395
.	80	35	1	10	1	1	7.59102201461792	4.671243190765381	4.213001728057861
and	80	36	2	10	1	3	19.873680114746094	0.23040662705898285	4.440836563706398
the	80	37	2	10	1	3	3.29207706451416	8.055118560791016	-7.824711933732033
other	80	38	2	10	1	5	7.908886432647705	10.415831565856934	-2.360713005065918
:	80	39	2	10	1	1	7.484416484832764	9.571538925170898	0.8442926406860352
parcel	80	40	3	10	1	6	15.906709671020508	6.98065185546875	2.5908870697021484
,	80	41	3	10	1	1	2.6772541999816895	6.181671619415283	0.7989802360534668
effort	80	42	3	10	1	6	13.544564247131348	8.898173332214355	-2.7165017127990723
,	80	43	3	10	1	1	1.0547677278518677	3.978926181793213	4.919247150421143
major	80	44	3	10	1	5	13.123393058776855	8.571691513061523	-4.5927653312683105
,	80	45	3	10	1	1	3.3040363788604736	8.67905330657959	-0.1073617935180664
temple	80	46	3	10	1	6	16.82889175415039	8.075531959533691	0.6035213470458984
,	80	47	3	10	1	1	1.580146312713623	5.479617118835449	2.595914840698242
province	80	48	3	10	1	8	12.626302719116211	8.351419448852539	-2.87180233001709
,	80	49	3	10	1	1	1.5074458122253418	3.6621527671813965	4.689266681671143
chimney	80	50	3	10	1	7	16.667835235595703	8.197111129760742	-4.534958362579346
,	80	51	3	10	1	1	1.0100960731506348	5.164754390716553	3.0323567390441895
meeting	80	52	3	10	1	7	13.948346138000488	9.211512565612793	-4.04675817489624
,	80	53	3	10	1	1	1.6037275791168213	6.1479716300964355	3.0635409355163574
career	80	54	3	10	1	6	12.617106437683105	9.586161613464355	-3.43818998336792
,	80	55	3	10	1	1	1.5218034982681274	5.815880298614502	3.7702813148498535
river	80	56	3	10	1	5	11.74338150024414	9.5819730758667	-3.7660927772521973
,	80	57	3	10	1	1	1.5760483741760254	7.101442813873291	2.480530261993408
bargain	80	58	3	10	1	7	20.156414031982422	9.385539054870605	-2.2840962409973145
.	80	59	3	10	1	1	5.775418281555176	3.8419902324676514	5.543548822402954
before	81	0	0	10	1	6	12.175455093383789	5.69603967666626	0.0
the	81	1	0	10	1	3	1.47728431224823	5.135690689086914	0.5603489875793457
meeting	81	2	0	10	1	7	8.561812400817871	8.300494194030762	-3.1648035049438477
,	81	3	0	10	1	1	0.989509642124176	4.0994768142700195	4.201017379760742
<unk>	81	4	0	10	1	5	1.5845153331756592	4.64409065246582	-0.5446138381958008
wrote	81	5	0	10	1	5	6.152081489562988	7.3578386306762695	-2.713747978210449
down	81	6	0	10	1	4	11.714888572692871	5.0509748458862305	2.306863784790039
the	81	7	0	10	1	3	2.121814250946045	5.512060642242432	-0.46108579635620117
following	81	8	0	10	1	9	7.313302993774414	9.681784629821777	-4.169723987579346
lists	81	9	0	10	1	5	13.648065567016602	6.734681129455566	2.947103500366211
of	81	10	0	10	1	2	2.82932448387146	3.8980631828308105	2.836617946624756
words	81	11	0	10	1	5	12.689349174499512	4.843432903289795	-0.9453697204589844
.	81	12	0	10	1	1	2.9660699367523193	5.6596903800964355	-0.8162574768066406
one	81	13	0	10	1	3	27.016033172607422	0.22724972665309906	5.4324406534433365
was	81	14	0	10	1	3	6.645135879516602	7.659034729003906	-7.431785002350807
:	81	15	0	10	1	1	7.532892227172852	7.843733787536621	-0.18469905853271484
acre	81	16	1	10	1	4	21.26540184020996	4.381020545959473	3.4627132415771484
,	81	17	1	10	1	1	2.792552947998047	7.351513385772705	-2.9704928398132324
fortune	81	18	1	10	1	7	16.2766170501709	7.147456645965576	0.2040567398071289
,	81	19	1	10	1	1	0.8456948399543762	3.686702013015747	3.460754632949829
motive	81	20	1	10	1	6	19.64948844909668	6.064570426940918	-2.377868413925171
,	81	21	1	10	1	1	0.8527989387512207	3.756633996963501	2.307936429977417
question	81	22	1	10	1	8	11.311582565307617	8.099936485290527	-4.343302488327026
,	81	23	1	10	1	1	0.7994710803031921	3.6756913661956787	4.424245119094849
service	81	24	1	10	1	7	12.516863822937012	7.621178150177002	-3.9454867839813232
