word	sentid	corpuspos	markers	list_len	prompt_len	wlen	surp	hs	dHs
the	79	37	2	10	1	3	2.738079786300659	7.1055121421813965	-7.024854637682438
other	79	38	2	10	1	5	5.45643424987793	10.101996421813965	-2.9964842796325684
:	79	39	2	10	1	1	7.385166168212891	9.121973991394043	0.9800224304199219
acre	79	40	3	10	1	4	19.934104919433594	6.955292224884033	2.1666817665100098
,	79	41	3	10	1	1	2.369743585586548	6.155009746551514	0.8002824783325195
fortune	79	42	3	10	1	7	15.824566841125488	6.709763526916504	-0.5547537803649902
,	79	43	3	10	1	1	1.3353809118270874	4.867596626281738	1.8421669006347656
motive	79	44	3	10	1	6	18.971071243286133	7.464632511138916	-2.5970358848571777
,	79	45	3	10	1	1	0.9334445595741272	3.798762321472168	3.665870189666748
question	79	46	3	10	1	8	14.955816268920898	7.466090202331543	-3.667327880859375
,	79	47	3	10	1	1	1.2149455547332764	4.363801002502441	3.1022891998291016
service	79	48	3	10	1	7	10.42362117767334	8.325178146362305	-3.9613771438598633
,	79	49	3	10	1	1	0.9847068190574646	4.337545394897461	3.9876327514648438
minute	79	50	3	10	1	6	20.78477668762207	8.50119686126709	-4.163651466369629
,	79	51	3	10	1	1	1.44949471950531	5.511733531951904	2.9894633293151855
tiger	79	52	3	10	1	5	17.786291122436523	8.374321937561035	-2.862588405609131
,	79	53	3	10	1	1	0.9450638890266418	4.245299339294434	4.129022598266602
author	79	54	3	10	1	6	14.686943054199219	8.20011043548584	-3.9548110961914062
,	79	55	3	10	1	1	0.9773015975952148	2.689345359802246	5.510765075683594
sorrow	79	56	3	10	1	6	12.997201919555664	7.235344409942627	-4.545999050140381
,	79	57	3	10	1	1	0.41263702511787415	1.7603868246078491	5.474957585334778
parlor	79	58	3	10	1	6	18.598569869995117	8.634654998779297	-6.874268174171448
.	79	59	3	10	1	1	7.5922675132751465	3.6196563243865967	5.0149986743927
before	80	0	0	10	1	6	10.510743141174316	7.3336076736450195	0.0
the	80	1	0	10	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	80	2	0	10	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	80	3	0	10	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	80	4	0	10	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	80	5	0	10	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	80	6	0	10	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	80	7	0	10	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	80	8	0	10	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	80	9	0	10	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	80	10	0	10	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	80	11	0	10	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	80	12	0	10	1	1	2.9857430458068848	5.54014778137207	1.5580668449401855
one	80	13	0	10	1	3	25.875417709350586	0.16667278110980988	5.37347500026226
was	80	14	0	10	1	3	5.924862384796143	6.962932109832764	-6.796259328722954
:	80	15	0	10	1	1	11.934602737426758	7.956364154815674	-0.9934320449829102
effort	80	16	1	10	1	6	20.497026443481445	4.645127296447754	3.31123685836792
,	80	17	1	10	1	1	4.6067681312561035	5.451193809509277	-0.8060665130615234
province	80	18	1	10	1	8	18.443910598754883	8.786259651184082	-3.3350658416748047
,	80	19	1	10	1	1	1.754272699356079	5.506361484527588	3.279898166656494
parcel	80	20	1	10	1	6	17.730663299560547	6.629350662231445	-1.1229891777038574
,	80	21	1	10	1	1	0.5827217698097229	2.0047950744628906	4.624555587768555
temple	80	22	1	10	1	6	15.845695495605469	6.0021538734436035	-3.997358798980713
,	80	23	1	10	1	1	1.7815625667572021	6.846417427062988	-0.8442635536193848
river	80	24	1	10	1	5	9.667539596557617	6.860885143280029	-0.014467716217041016
,	80	25	1	10	1	1	0.9502033591270447	4.834086894989014	2.0267982482910156
major	80	26	1	10	1	5	13.848003387451172	7.039464473724365	-2.2053775787353516
,	80	27	1	10	1	1	2.6160871982574463	7.972064018249512	-0.9325995445251465
meeting	80	28	1	10	1	7	14.934322357177734	7.734566688537598	0.23749732971191406
,	80	29	1	10	1	1	0.6345790028572083	3.3254661560058594	4.409100532531738
career	80	30	1	10	1	6	15.4290189743042	7.684792995452881	-4.3593268394470215
,	80	31	1	10	1	1	0.4272766411304474	2.263036012649536	5.421756982803345
bargain	80	32	1	10	1	7	18.622026443481445	7.5950846672058105	-5.332048654556274
,	80	33	1	10	1	1	0.87028568983078	4.583272457122803	3.011812210083008
chimney	80	34	1	10	1	7	16.739410400390625	7.303415298461914	-2.7201428413391113
.	80	35	1	10	1	1	9.111087799072266	3.8678486347198486	3.4355666637420654
and	80	36	2	10	1	3	18.877473831176758	0.047398872673511505	3.820449762046337
the	80	37	2	10	1	3	2.989814519882202	7.872555255889893	-7.825156383216381
other	80	38	2	10	1	5	5.480185508728027	10.460663795471191	-2.588108539581299
:	80	39	2	10	1	1	8.277398109436035	9.232463836669922	1.2281999588012695
effort	80	40	3	10	1	6	17.49262809753418	7.366272926330566	1.8661909103393555
,	80	41	3	10	1	1	3.3176677227020264	5.297359943389893	2.068912982940674
province	80	42	3	10	1	8	17.457765579223633	9.643743515014648	-4.346383571624756
,	80	43	3	10	1	1	1.1042485237121582	4.176796913146973	5.466946601867676
parcel	80	44	3	10	1	6	16.685245513916016	7.355134010314941	-3.1783370971679688
,	80	45	3	10	1	1	0.504437267780304	1.837507963180542	5.517626047134399
temple	80	46	3	10	1	6	14.53980827331543	7.006550312042236	-5.169042348861694
,	80	47	3	10	1	1	1.4418957233428955	6.146158218383789	0.8603920936584473
river	80	48	3	10	1	5	8.680809020996094	7.30375862121582	-1.1576004028320312
,	80	49	3	10	1	1	0.7966172695159912	4.24099063873291	3.06276798248291
major	80	50	3	10	1	5	13.385430335998535	7.526010513305664	-3.285019874572754
,	80	51	3	10	1	1	2.529632568359375	7.932164669036865	-0.40615415573120117
meeting	80	52	3	10	1	7	15.774258613586426	7.906959533691406	0.025205135345458984
,	80	53	3	10	1	1	0.5921813249588013	3.118551731109619	4.788407802581787
career	80	54	3	10	1	6	16.057476043701172	7.621228218078613	-4.502676486968994
,	80	55	3	10	1	1	0.46660053730010986	2.4661691188812256	5.155059099197388
bargain	80	56	3	10	1	7	18.89327621459961	7.873420238494873	-5.4072511196136475
,	80	57	3	10	1	1	0.9509028196334839	4.72996711730957	3.1434531211853027
chimney	80	58	3	10	1	7	16.04851531982422	7.345000267028809	-2.6150331497192383
.	80	59	3	10	1	1	9.444860458374023	3.89874529838562	3.4462549686431885
before	81	0	0	10	1	6	10.510743141174316	7.3336076736450195	0.0
the	81	1	0	10	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	81	2	0	10	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	81	3	0	10	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	81	4	0	10	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	81	5	0	10	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	81	6	0	10	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	81	7	0	10	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	81	8	0	10	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	81	9	0	10	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	81	10	0	10	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	81	11	0	10	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	81	12	0	10	1	1	2.9857430458068848	5.54014778137207	1.5580668449401855
one	81	13	0	10	1	3	25.875417709350586	0.16667278110980988	5.37347500026226
was	81	14	0	10	1	3	5.924862384796143	6.962932109832764	-6.796259328722954
:	81	15	0	10	1	1	11.934602737426758	7.956364154815674	-0.9934320449829102
acre	81	16	1	10	1	4	20.633544921875	4.645127296447754	3.31123685836792
,	81	17	1	10	1	1	3.1330933570861816	6.189603328704834	-1.54447603225708
fortune	81	18	1	10	1	7	15.213254928588867	6.458706378936768	-0.2691030502319336
,	81	19	1	10	1	1	1.6066579818725586	5.31335973739624	1.1453466415405273
motive	81	20	1	10	1	6	18.936458587646484	6.193892478942871	-0.8805327415466309
,	81	21	1	10	1	1	1.0748177766799927	4.295731544494629	1.8981609344482422
question	81	22	1	10	1	8	14.864300727844238	6.177748680114746	-1.8820171356201172
,	81	23	1	10	1	1	1.1389412879943848	4.458492755889893	1.7192559242248535
service	81	24	1	10	1	7	10.768790245056152	7.2859721183776855	-2.827479362487793
,	81	25	1	10	1	1	0.894760251045227	4.12735652923584	3.1586155891418457
minute	81	26	1	10	1	6	21.081031799316406	7.706120014190674	-3.578763484954834
,	81	27	1	10	1	1	1.3133513927459717	5.149766445159912	2.5563535690307617
tiger	81	28	1	10	1	5	18.025959014892578	7.712589263916016	-2.5628228187561035
,	81	29	1	10	1	1	0.8840963244438171	4.070352077484131	3.6422371864318848
author	81	30	1	10	1	6	14.659720420837402	7.328391075134277	-3.2580389976501465
,	81	31	1	10	1	1	0.8792113661766052	2.508643865585327	4.81974720954895
sorrow	81	32	1	10	1	6	13.343579292297363	6.56403923034668	-4.0553953647613525
,	81	33	1	10	1	1	0.43236398696899414	1.704686164855957	4.859353065490723
parlor	81	34	1	10	1	6	18.63616180419922	8.279814720153809	-6.575128555297852
.	81	35	1	10	1	1	7.941070556640625	3.420985460281372	4.8588292598724365
and	81	36	2	10	1	3	18.798198699951172	0.24575607478618622	3.175229385495186
the	81	37	2	10	1	3	3.0766634941101074	7.514560222625732	-7.268804147839546
other	81	38	2	10	1	5	5.608725547790527	10.043910026550293	-2.5293498039245605
:	81	39	2	10	1	1	6.386106491088867	8.495160102844238	1.5487499237060547
summer	81	40	3	10	1	6	13.922804832458496	7.171833515167236	1.323326587677002
,	81	41	3	10	1	1	2.944105625152588	7.758376121520996	-0.5865426063537598
bottom	81	42	3	10	1	6	15.353682518005371	8.570476531982422	-0.8121004104614258
,	81	43	3	10	1	1	1.5201047658920288	4.96934175491333	3.601134777069092
meaning	81	44	3	10	1	7	14.708113670349121	8.094816207885742	-3.125474452972412
,	81	45	3	10	1	1	2.0907158851623535	5.662127494812012	2.4326887130737305
campaign	81	46	3	10	1	8	17.358150482177734	8.457005500793457	-2.7948780059814453
,	81	47	3	10	1	1	1.4190036058425903	4.699042320251465	3.757963180541992
voyage	81	48	3	10	1	6	13.473116874694824	8.824180603027344	-4.125138282775879
,	81	49	3	10	1	1	0.8517117500305176	3.482124090194702	5.342056512832642
cannon	81	50	3	10	1	6	18.05241584777832	8.169054985046387	-4.686930894851685
,	81	51	3	10	1	1	0.7526233196258545	3.478567123413086	4.690487861633301
helmet	81	52	3	10	1	6	16.500734329223633	8.333292961120605	-4.8547258377075195
,	81	53	3	10	1	1	1.061443567276001	4.521440505981445	3.81185245513916
thunder	81	54	3	10	1	7	14.021896362304688	8.095725059509277	-3.574284553527832
,	81	55	3	10	1	1	0.3768460750579834	1.9607597589492798	6.134965300559998
hatred	81	56	3	10	1	6	17.231220245361328	7.804559707641602	-5.843799948692322
,	81	57	3	10	1	1	0.8907021880149841	2.6435048580169678	5.161054849624634
stanza	81	58	3	10	1	6	22.96525764465332	8.53039836883545	-5.8868935108184814
.	81	59	3	10	1	1	8.700690269470215	3.168057441711426	5.362340927124023
before	82	0	0	10	1	6	10.510743141174316	7.3336076736450195	0.0
the	82	1	0	10	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	82	2	0	10	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	82	3	0	10	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	82	4	0	10	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	82	5	0	10	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	82	6	0	10	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	82	7	0	10	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	82	8	0	10	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	82	9	0	10	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	82	10	0	10	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	82	11	0	10	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	82	12	0	10	1	1	2.9857430458068848	5.54014778137207	1.5580668449401855
one	82	13	0	10	1	3	25.875417709350586	0.16667278110980988	5.37347500026226
was	82	14	0	10	1	3	5.924862384796143	6.962932109832764	-6.796259328722954
:	82	15	0	10	1	1	11.934602737426758	7.956364154815674	-0.9934320449829102
motor	82	16	1	10	1	5	20.92457389831543	4.645127296447754	3.31123685836792
,	82	17	1	10	1	1	4.860280513763428	9.171506881713867	-4.526379585266113
lawyer	82	18	1	10	1	6	15.520710945129395	9.624125480651855	-0.4526185989379883
,	82	19	1	10	1	1	0.46043264865875244	1.4200072288513184	8.204118251800537
powder	82	20	1	10	1	6	16.136232376098633	4.821221828460693	-3.401214599609375
,	82	21	1	10	1	1	0.3796541392803192	1.8434770107269287	2.9777448177337646
habit	82	22	1	10	1	5	14.664593696594238	5.53581428527832	-3.6923372745513916
,	82	23	1	10	1	1	0.4310697019100189	1.5386139154434204	3.9972003698349
mountain	82	24	1	10	1	8	12.98408031463623	5.992355823516846	-4.453741908073425
,	82	25	1	10	1	1	1.3235135078430176	6.440217971801758	-0.4478621482849121
district	82	26	1	10	1	8	15.536870956420898	7.579064846038818	-1.1388468742370605
,	82	27	1	10	1	1	0.977782130241394	4.5541887283325195	3.024876117706299
learning	82	28	1	10	1	8	12.936119079589844	7.5605788230896	-3.00639009475708
,	82	29	1	10	1	1	0.6344066858291626	2.843733549118042	4.716845273971558
leather	82	30	1	10	1	7	13.542875289916992	7.309061527252197	-4.465327978134155
,	82	31	1	10	1	1	0.41752833127975464	2.1261978149414062	5.182863712310791
hero	82	32	1	10	1	4	18.12339210510254	8.201068878173828	-6.074871063232422
,	82	33	1	10	1	1	0.4660148322582245	2.2168238162994385	5.98424506187439
water	82	34	1	10	1	5	8.28593635559082	7.844225883483887	-5.627402067184448
.	82	35	1	10	1	1	8.422508239746094	2.2608413696289062	5.5833845138549805
and	82	36	2	10	1	3	19.53893280029297	0.14633949100971222	2.114501878619194
the	82	37	2	10	1	3	3.362248420715332	7.598496437072754	-7.452156946063042
other	82	38	2	10	1	5	5.178306579589844	10.139603614807129	-2.541107177734375
:	82	39	2	10	1	1	8.168951034545898	9.177624702453613	0.9619789123535156
blanket	82	40	3	10	1	7	17.726537704467773	7.217227935791016	1.9603967666625977
,	82	41	3	10	1	1	2.2943503856658936	7.476512432098389	-0.25928449630737305
marriage	82	42	3	10	1	8	12.944509506225586	9.246732711791992	-1.7702202796936035
,	82	43	3	10	1	1	0.5195364356040955	2.0805044174194336	7.166228294372559
ticket	82	44	3	10	1	6	13.779460906982422	7.423060894012451	-5.342556476593018
,	82	45	3	10	1	1	1.3571150302886963	5.621347427368164	1.801713466644287
baby	82	46	3	10	1	4	14.023967742919922	8.844245910644531	-3.222898483276367
,	82	47	3	10	1	1	0.7278705835342407	3.83048152923584	5.013764381408691
treasure	82	48	3	10	1	8	9.156704902648926	8.461052894592285	-4.630571365356445
,	82	49	3	10	1	1	0.736068069934845	3.273977279663086	5.187075614929199
event	82	50	3	10	1	5	15.976339340209961	8.793789863586426	-5.51981258392334
,	82	51	3	10	1	1	0.5968800187110901	3.3552889823913574	5.438500881195068
weakness	82	52	3	10	1	8	14.95177936553955	9.176309585571289	-5.821020603179932
,	82	53	3	10	1	1	0.5900676250457764	2.5460641384124756	6.6302454471588135
cottage	82	54	3	10	1	7	17.678674697875977	9.047412872314453	-6.5013487339019775
,	82	55	3	10	1	1	1.314548134803772	6.055168628692627	2.992244243621826
cotton	82	56	3	10	1	6	12.82952880859375	9.042713165283203	-2.987544536590576
,	82	57	3	10	1	1	0.5306611061096191	3.093273401260376	5.949439764022827
judgment	82	58	3	10	1	8	17.438859939575195	8.664410591125488	-5.571137189865112
.	82	59	3	10	1	1	5.920819282531738	2.027324676513672	6.637085914611816
before	83	0	0	10	1	6	10.510743141174316	7.3336076736450195	0.0
the	83	1	0	10	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	83	2	0	10	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	83	3	0	10	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	83	4	0	10	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	83	5	0	10	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	83	6	0	10	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	83	7	0	10	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	83	8	0	10	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	83	9	0	10	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	83	10	0	10	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	83	11	0	10	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	83	12	0	10	1	1	2.9857430458068848	5.54014778137207	1.5580668449401855
one	83	13	0	10	1	3	25.875417709350586	0.16667278110980988	5.37347500026226
was	83	14	0	10	1	3	5.924862384796143	6.962932109832764	-6.796259328722954
:	83	15	0	10	1	1	11.934602737426758	7.956364154815674	-0.9934320449829102
orange	83	16	1	10	1	6	16.756717681884766	4.645127296447754	3.31123685836792
,	83	17	1	10	1	1	2.307441234588623	6.2564377784729	-1.6113104820251465
letter	83	18	1	10	1	6	12.54807186126709	6.896487712860107	-0.640049934387207
,	83	19	1	10	1	1	2.4667844772338867	5.745014667510986	1.151473045349121
acid	83	20	1	10	1	4	15.817548751831055	7.082213878631592	-1.3371992111206055
,	83	21	1	10	1	1	2.2718324661254883	7.103156089782715	-0.020942211151123047
stocking	83	22	1	10	1	8	19.575759887695312	6.936035633087158	0.16712045669555664
,	83	23	1	10	1	1	0.7602962255477905	3.4137954711914062	3.522240161895752
olive	83	24	1	10	1	5	12.536906242370605	6.433712959289551	-3.0199174880981445
,	83	25	1	10	1	1	2.0553407669067383	5.4511308670043945	0.9825820922851562
garden	83	26	1	10	1	6	15.990116119384766	6.2663750648498535	-0.815244197845459
,	83	27	1	10	1	1	0.5139747262001038	2.282968282699585	3.9834067821502686
feeling	83	28	1	10	1	7	15.794621467590332	6.663276672363281	-4.380308389663696
,	83	29	1	10	1	1	1.5250264406204224	5.457951068878174	1.2053256034851074
motion	83	30	1	10	1	6	15.649697303771973	6.34982442855835	-0.8918733596801758
,	83	31	1	10	1	1	0.862396240234375	2.931271553039551	3.418552875518799
compass	83	32	1	10	1	7	14.493118286132812	6.192930698394775	-3.2616591453552246
,	83	33	1	10	1	1	0.43128564953804016	2.2556800842285156	3.9372506141662598
model	83	34	1	10	1	5	11.759203910827637	7.175675392150879	-4.919995307922363
.	83	35	1	10	1	1	6.213504314422607	4.2040205001831055	2.9716548919677734
and	83	36	2	10	1	3	19.845571517944336	0.17586122453212738	4.028159275650978
the	83	37	2	10	1	3	3.0908353328704834	6.909433841705322	-6.733572617173195
other	83	38	2	10	1	5	5.185858249664307	9.80151653289795	-2.892082691192627
:	83	39	2	10	1	1	7.215309143066406	9.040013313293457	0.7615032196044922
iron	83	40	3	10	1	4	12.96742057800293	6.848819732666016	2.1911935806274414
,	83	41	3	10	1	1	2.7793219089508057	7.448089599609375	-0.5992698669433594
onion	83	42	3	10	1	5	13.40367317199707	8.249051094055176	-0.8009614944458008
,	83	43	3	10	1	1	0.5676339864730835	2.7427093982696533	5.5063416957855225
opera	83	44	3	10	1	5	21.203998565673828	6.355366230010986	-3.612656831741333
,	83	45	3	10	1	1	0.3075627088546753	1.6885042190551758	4.6668620109558105
attack	83	46	3	10	1	6	19.06578826904297	6.977145671844482	-5.288641452789307
,	83	47	3	10	1	1	0.7432130575180054	3.6343517303466797	3.3427939414978027
prison	83	48	3	10	1	6	17.809194564819336	7.086348533630371	-3.4519968032836914
,	83	49	3	10	1	1	1.239198923110962	5.407820224761963	1.6785283088684082
butter	83	50	3	10	1	6	11.662300109863281	7.659402847290039	-2.251582622528076
,	83	51	3	10	1	1	0.3395768404006958	1.5603899955749512	6.099012851715088
interest	83	52	3	10	1	8	19.2242374420166	7.339162826538086	-5.778772830963135
,	83	53	3	10	1	1	1.2657127380371094	4.11454439163208	3.224618434906006
colonel	83	54	3	10	1	7	16.171409606933594	7.458330154418945	-3.3437857627868652
,	83	55	3	10	1	1	1.5490682125091553	3.5667028427124023	3.891627311706543
commerce	83	56	3	10	1	8	13.168808937072754	7.59130334854126	-4.024600505828857
,	83	57	3	10	1	1	0.5739845633506775	2.392760992050171	5.198542356491089
beggar	83	58	3	10	1	6	16.280160903930664	8.006964683532715	-5.614203691482544
.	83	59	3	10	1	1	8.070549011230469	2.78849196434021	5.218472719192505
before	84	0	0	10	1	6	10.510743141174316	7.3336076736450195	0.0
the	84	1	0	10	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	84	2	0	10	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	84	3	0	10	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	84	4	0	10	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	84	5	0	10	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	84	6	0	10	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	84	7	0	10	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	84	8	0	10	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	84	9	0	10	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	84	10	0	10	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	84	11	0	10	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	84	12	0	10	1	1	2.9857430458068848	5.54014778137207	1.5580668449401855
one	84	13	0	10	1	3	25.875417709350586	0.16667278110980988	5.37347500026226
was	84	14	0	10	1	3	5.924862384796143	6.962932109832764	-6.796259328722954
:	84	15	0	10	1	1	11.934602737426758	7.956364154815674	-0.9934320449829102
island	84	16	1	10	1	6	18.329710006713867	4.645127296447754	3.31123685836792
,	84	17	1	10	1	1	3.835982322692871	7.352135181427002	-2.707007884979248
theory	84	18	1	10	1	6	15.795431137084961	6.536804676055908	0.8153305053710938
,	84	19	1	10	1	1	0.5745869278907776	2.411299228668213	4.125505447387695
person	84	20	1	10	1	6	13.697867393493652	7.466365814208984	-5.0550665855407715
,	84	21	1	10	1	1	1.4654680490493774	4.803626537322998	2.6627392768859863
season	84	22	1	10	1	6	17.87978744506836	7.844437122344971	-3.0408105850219727
,	84	23	1	10	1	1	1.454189419746399	5.109233379364014	2.735203742980957
supper	84	24	1	10	1	6	21.603368759155273	7.975101947784424	-2.86586856842041
,	84	25	1	10	1	1	0.5164813995361328	2.586104393005371	5.388997554779053
reason	84	26	1	10	1	6	12.606548309326172	8.315004348754883	-5.728899955749512
,	84	27	1	10	1	1	0.6506569385528564	2.9434621334075928	5.37154221534729
patent	84	28	1	10	1	6	17.666595458984375	7.278868675231934	-4.335406541824341
,	84	29	1	10	1	1	0.871366560459137	3.8518717288970947	3.426996946334839
picture	84	30	1	10	1	7	13.423201560974121	7.725924968719482	-3.8740532398223877
,	84	31	1	10	1	1	0.9963474273681641	4.4364471435546875	3.289477825164795
custom	84	32	1	10	1	6	9.960508346557617	8.473727226257324	-4.037280082702637
,	84	33	1	10	1	1	1.0711685419082642	5.049173355102539	3.424553871154785
twilight	84	34	1	10	1	8	14.974966049194336	9.128053665161133	-4.078880310058594
.	84	35	1	10	1	1	6.789756774902344	2.2985100746154785	6.829543590545654
and	84	36	2	10	1	3	19.258880615234375	0.226088747382164	2.0724213272333145
the	84	37	2	10	1	3	3.314762592315674	7.4874701499938965	-7.2613814026117325
other	84	38	2	10	1	5	6.161731719970703	9.766069412231445	-2.278599262237549
:	84	39	2	10	1	1	6.652407169342041	9.16507625579834	0.6009931564331055
county	84	40	3	10	1	6	16.253847122192383	7.542394638061523	1.6226816177368164
,	84	41	3	10	1	1	2.764192819595337	7.631934642791748	-0.08954000473022461
muscle	84	42	3	10	1	6	18.078134536743164	7.378346920013428	0.2535877227783203
,	84	43	3	10	1	1	1.5575485229492188	6.431783676147461	0.9465632438659668
vapor	84	44	3	10	1	5	16.983736038208008	9.650885581970215	-3.219101905822754
,	84	45	3	10	1	1	0.542777419090271	2.565528631210327	7.085356950759888
shepherd	84	46	3	10	1	8	17.19675064086914	9.003168106079102	-6.437639474868774
,	84	47	3	10	1	1	0.3869381546974182	1.9152965545654297	7.087871551513672
sickness	84	48	3	10	1	8	15.040348052978516	8.522988319396973	-6.607691764831543
,	84	49	3	10	1	1	0.44008851051330566	1.9312177896499634	6.591770529747009
herald	84	50	3	10	1	6	19.252857208251953	8.317683219909668	-6.386465430259705
,	84	51	3	10	1	1	0.6230729222297668	3.030668020248413	5.287015199661255
value	84	52	3	10	1	5	14.688680648803711	8.514533996582031	-5.483865976333618
,	84	53	3	10	1	1	0.7235479354858398	3.133453845977783	5.381080150604248
mission	84	54	3	10	1	7	12.711122512817383	9.328896522521973	-6.1954426765441895
,	84	55	3	10	1	1	0.6738415360450745	3.080995559692383	6.24790096282959
finger	84	56	3	10	1	6	19.01590919494629	8.854178428649902	-5.7731828689575195
,	84	57	3	10	1	1	1.6853238344192505	6.415576934814453	2.438601493835449
building	84	58	3	10	1	8	12.983560562133789	9.072690963745117	-2.657114028930664
.	84	59	3	10	1	1	6.0772175788879395	4.056601047515869	5.016089916229248
before	85	0	0	10	1	6	10.510743141174316	7.3336076736450195	0.0
the	85	1	0	10	1	3	1.3516240119934082	5.0294013023376465	2.304206371307373
meeting	85	2	0	10	1	7	9.76176929473877	8.512018203735352	-3.482616901397705
,	85	3	0	10	1	1	1.3793230056762695	4.450833797454834	4.061184406280518
<unk>	85	4	0	10	1	5	1.5797295570373535	4.693855285644531	-0.24302148818969727
wrote	85	5	0	10	1	5	6.7452545166015625	7.437475681304932	-2.7436203956604004
down	85	6	0	10	1	4	12.359661102294922	5.054750919342041	2.3827247619628906
the	85	7	0	10	1	3	2.0881338119506836	5.478602886199951	-0.42385196685791016
following	85	8	0	10	1	9	8.708403587341309	9.597563743591309	-4.118960857391357
lists	85	9	0	10	1	5	9.607193946838379	8.287297248840332	1.3102664947509766
of	85	10	0	10	1	2	2.7516086101531982	4.2685065269470215	4.0187907218933105
words	85	11	0	10	1	5	8.586953163146973	7.098214626312256	-2.8297080993652344
.	85	12	0	10	1	1	2.9857430458068848	5.54014778137207	1.5580668449401855
one	85	13	0	10	1	3	25.875417709350586	0.16667278110980988	5.37347500026226
was	85	14	0	10	1	3	5.924862384796143	6.962932109832764	-6.796259328722954
:	85	15	0	10	1	1	11.934602737426758	7.956364154815674	-0.9934320449829102
dragon	85	16	1	10	1	6	18.52420997619629	4.645127296447754	3.31123685836792
,	85	17	1	10	1	1	4.248616695404053	7.299990177154541	-2.654862880706787
pillow	85	18	1	10	1	6	20.428630828857422	7.000228404998779	0.2997617721557617
,	85	19	1	10	1	1	1.8270671367645264	6.300133228302002	0.7000951766967773
aspect	85	20	1	10	1	6	18.68977928161621	6.615093231201172	-0.3149600028991699
,	85	21	1	10	1	1	0.9159501791000366	2.6434507369995117	3.97164249420166
chairman	85	22	1	10	1	8	17.666702270507812	7.173304080963135	-4.529853343963623
,	85	23	1	10	1	1	1.421887755393982	2.633155345916748	4.540148735046387
marble	85	24	1	10	1	6	15.662879943847656	6.360174179077148	-3.7270188331604004
,	85	25	1	10	1	1	0.7379243969917297	3.6676955223083496	2.692478656768799
